Account Number,Balance
311560594048,577534.83
128125214067,378874.06
189811430772,Savings
322025780238,Investment
206560788048,530550.79
147377806058,153464.62
869317998898,562784.28
265316151401,Checking
884707182004,Investment
169201233231,Investment
163323926424,236463.23
119308579691,Investment
236079099934,Checking
615539577260,681166.2
316757561305,98806.7
314983889028,524906.32
129933014916,179731.7
854629822283,464257.54
128586407082,441272.85
167836682417,Checking
256612555616,Checking
153637651042,Savings
875622211482,Investment
182664655533,59217.59
106978130186,536465.89
503909540190,637555.19
199570479853,174699.87
298960723721,494816.86
162891256672,878364.01
291554355474,461008.41
895905032613,776496.46
571919178655,Checking
227555864678,930943.84
172396270243,824226.51
141426875239,67087.58
371886607079,Savings
276136967101,613609.22
221254380788,Credit
316068074284,Investment
152683083276,Checking
913756784026,56855.5
720045874857,63965.81
140675499114,681878.61
242343525800,851618.96
130609024974,206257.76
189872408114,882823.18
265328644377,254.26
161130757439,812573.05
148756644106,886371.14
239018205429,873266.7
734073460558,11010.95
282504674567,236287.21
118440418507,753804.54
314615370849,748287.85
411640631535,895695.43
191244087987,621486.9
249473372320,Savings
199756679236,482054.89
471681653923,123098.31
294941544059,305635.71
306804844447,602238.58
212850931849,407750.36
237519607561,283248.6
286162707372,39537.97
244247494327,366881.89
224185182239,105548.67
873869540970,Investment
220712702839,647003.06
327101663259,168783.95
335432232327,Investment
229348064366,729829.59
232149232059,Credit
278551564500,925856.74
115470139614,Checking
236470276997,Checking
893105182233,114768.84
323879651890,Investment
125171244828,355382.3
142740954504,Investment
710493744700,Credit
672797951767,425156.92
303768557603,681462.67
229010901367,386983.55
218549687073,134759.79
316516033124,Credit
769023155092,946773.34
297709363620,Investment
742329840944,60771.09
219180245316,94126.48
673552065797,453009.85
308064371971,318100.19
294705529888,210730.64
163531472740,147426.19
153344417712,Credit
332227930418,471336.79
201483719295,604576.8
980665315317,733803.03
218681884410,Savings
192220191784,309915.23
133395945658,Credit
652866739446,Checking
299466786005,494506.23
251233294748,Credit
524504268465,Credit
221352742799,Credit
672885637097,Credit
272395147865,609091.19
101456248468,Investment
151203959902,737830.99
251185417251,Checking
329390581201,Credit
102584437482,403356.43
290159000711,139296.75
265180054997,980882.77
950510754444,702664.72
153034843787,813854.09
243234332886,770345.18
230804748532,769745.59
192073686583,157519.04
232243672973,Savings
123297897614,253828.24
568321979576,225794.08
356985740319,954565.89
114028424959,841357.69
428337754105,561559.68
714704779628,432869.32
124332166008,214599.27
120655810711,44924.08
232868549278,474492.69
154470744526,Savings
112613134269,Savings
102346103203,Savings
244391290193,Checking
191584644434,431309.42
279661569897,343165.17
316298778678,Savings
578771576827,Savings
290589935059,554885.26
139307404830,Investment
159376968547,953351.07
151197015941,319379.09
456854928219,683970.15
200179698300,169693.66
149875036777,999549.47
287833766497,646011.25
340241582744,160167.56
161612895643,Credit
270913361807,161183.49
419279861630,760519.17
179884224200,Checking
215463535529,Credit
286119097618,250210.3
111048497357,Savings
328674833948,609807.76
276524605302,709886.57
994149056786,733567.79
312280569277,74677.31
258870512239,875084.54
215814194793,Credit
241582077976,Investment
219609362856,Savings
114039057601,Investment
758485765561,691603.24
959161501577,356906.85
146907391797,736467.88
191382085310,655187.63
197414891353,409935.38
185608159664,Checking
922042277935,Checking
107952182199,859609.06
298946444096,Credit
116764509458,Savings
291133324774,550999.2
103422104654,75367.42
333657764880,470202.34
188941338650,Savings
265942164121,760587.63
273032994004,489850.38
376602245679,Investment
647853911604,Checking
114819732159,692890.56
221663883048,336057.12
319283669830,746051.44
807024229821,577305.26
221932774967,557386.12
177560031537,873796.28
313371561391,Checking
563332320388,90780.35
187291017941,Checking
229951692241,674457.98
776896096137,411145.86
927887261718,125873.98
308662299318,933144.67
109465104102,308466.24
404648825361,Credit
208311127333,137174.43
187049555014,Savings
301969525189,752145.64
125089072469,676583.53
136500495071,328278.88
208572581330,736007.57
123296581070,Checking
213348523117,661321.09
885351851089,929805.73
101210385893,158017.12
550382291385,243417.16
147898924936,Checking
129224601112,217671.9
596697850908,Credit
262686608227,90921.86
254290217391,122992.38
250096110990,391445.57
193097081338,403779.94
120056613389,68419.46
163649929814,888061.17
207590208394,715304.13
243348923810,84010.7
101543605695,Checking
602434709171,473049.94
329972531213,Savings
247688765985,154673.81
311747105070,Checking
665923514247,132416.06
570713488167,601454.28
330401126252,Checking
249859845357,130311.26
168125957175,Checking
249620196887,448143.38
155607498880,Credit
262380829397,Credit
319536152473,Savings
389687511651,248558.22
961937057516,894518.2
639622257043,233731.32
171526177270,72313.37
296958273893,733283.69
248849552043,175054.93
306512029801,272123.34
252653069227,405750.93
317574645395,247444.82
326460938912,819742.06
417316452640,427163.32
116655925302,Credit
218278696913,Investment
257040925023,7458.45
450225404212,774097.43
245480758216,Credit
191469044779,191976.63
325595772605,Checking
122812393841,539059.88
728029619120,955477.32
215170811964,726891.09
857455914005,405408.62
106694033676,Checking
276802212374,Savings
164548597109,966546.95
334295302928,383901.81
820186040269,443021.97
162401715436,523554.12
262396689336,Credit
331945886717,Checking
145179694195,197028.36
190344561987,555917.77
302745903973,959329.46
320088024443,52343.54
251305609211,706168.83
206234458978,Savings
147253213677,Credit
211165682850,668766.61
254372851672,744324.39
512897881714,314706.55
332195826392,Credit
311066098120,630172.69
208599749020,604415.32
188634176130,Credit
223224073288,669278.82
328269734142,7848.11
152680137620,Checking
143309068932,Savings
145620685843,Checking
939262461554,Savings
177559316460,956825.11
314055167612,Savings
199168978591,220045.04
278229264982,164897.71
117065873486,Checking
167151360775,247900.11
227431500028,Investment
132607543653,44214.39
330118036778,Investment
291907700848,Investment
612603630036,7436.63
642879748723,Checking
153047805691,524611.13
238463862738,349418.3
286070018160,549869.0
112903024133,509770.53
181203676861,454586.58
147715574449,Credit
276781584164,Credit
146410107439,Investment
215948022632,150257.26
110184330337,903799.68
156751255445,438097.85
176661655918,74023.5
275373882093,725193.87
301173940191,21348.6
114406077589,864946.32
770229253103,Checking
254540473759,Savings
247696488037,186888.84
236679355547,Savings
532141420742,970483.81
863560102457,Credit
696100341203,Savings
260729845968,117588.88
120605614267,Investment
153253714971,180876.61
200304805878,350503.64
135832185072,Savings
332909761301,490748.0
156072440099,65460.31
197978136059,Credit
196716633665,292830.18
261899547747,Checking
962571200377,225788.44
824599655049,343930.02
181383746539,195592.6
332424931246,6735.53
282842205257,481953.4
811197355263,554589.85
101471504095,197525.22
142494405666,125960.69
173610799263,112065.92
746187580907,269811.35
597620199309,Checking
146635648773,891698.62
166514905348,270951.52
315834829023,393427.15
132640279610,505776.11
136165759004,657729.52
271489424662,396910.98
182524567007,Credit
305897793669,Credit
248670566130,898677.98
122222698101,329135.72
204126092514,448450.85
116905524640,400419.88
340078894090,958962.47
795680192849,Checking
203091553639,224138.22
339922704860,778159.64
917074244996,684860.49
131799992986,Credit
840564783152,Savings
159031219090,158539.74
269950793560,Investment
653951097218,722703.55
124892042021,21827.57
106557492040,724379.58
189290238704,572974.58
244937145036,49042.28
298477009087,Checking
927123314836,93822.89
324013615922,Investment
860273027681,768760.73
735745791299,41921.43
237976039805,Investment
242039893378,619330.08
253949206756,Investment
126337637277,392283.81
324939960851,825620.6
338367161576,Investment
152660922766,60579.51
100335813974,386035.46
407843323763,Credit
290961798336,680779.14
135736125759,Investment
291097014316,474873.48
141967177698,Checking
119384804503,589544.47
665944267496,Credit
115086570281,334522.78
171075438565,875556.88
326437049825,380593.85
195615834238,323245.06
910412543226,229843.05
309067431902,Credit
279978590202,555544.35
148483631089,46649.01
322249620704,546417.71
443948824606,Savings
796202753798,869926.44
219704492205,363781.3
367908226491,279727.24
510981470987,761982.82
227879354384,745678.82
780761037201,Savings
976120873997,854546.42
667271938690,Credit
190604189377,Savings
138561725177,393121.88
276260549309,447530.78
286347449900,414118.73
328951565147,960816.41
303235739782,514362.85
354367406505,Credit
256025182578,273911.5
164005608450,Savings
215945929722,Checking
381009712771,79275.97
232459223060,713612.57
266804064964,163989.87
524998699788,34406.5
855102487348,567753.82
104323927700,Checking
232783713826,633327.27
262587152308,282113.56
146697980436,128843.28
179576570451,801185.08
318567590471,Investment
236439070205,499235.23
267815239631,Investment
104001558534,Checking
327273408664,172192.59
125095039683,Credit
575067472130,918769.69
259007867662,Investment
302499375124,Savings
100964594682,346553.96
707754447226,837061.83
264238293068,218481.84
163273960801,Credit
220913562254,Savings
875821371853,Investment
213642344623,Credit
246006391270,963281.92
246328056982,118024.68
255824363179,112525.34
757141727659,437430.94
201464990541,947054.9
433858908889,416206.08
268142272149,705729.26
116357984525,Savings
224974481404,786321.11
161890352844,926029.87
241432995362,785940.68
175201713417,448696.15
255646453542,260275.31
755386469109,Investment
314732163829,359653.34
406259251269,706374.57
567242402172,Checking
211617769300,Checking
777976125672,Savings
173545881291,Investment
195359790948,884164.93
797821466028,Checking
303588195186,748574.32
216741279713,619916.29
249470061528,967433.45
125262044372,Savings
272002731187,544969.5
317032264273,245644.82
331405558332,442046.32
259217612070,303484.85
128272885312,910638.8
177645410780,Credit
298329574815,Credit
125704475369,Investment
567926301690,Checking
136612237852,666220.25
428543976330,Checking
135675381439,490654.03
285887449578,687054.89
654217007231,68992.09
221905025707,576274.05
296366077336,97758.03
160831485883,575998.0
222374717756,163802.02
683265132483,46340.16
188236635138,Savings
349661824461,552170.04
601301223555,983829.95
131042670837,Investment
140354723369,Investment
256243235807,Checking
199701256769,Investment
323165498610,Credit
212137329989,Credit
307972640682,148652.02
281274314438,400452.68
206762091945,629745.22
111951683787,513067.03
187846373441,695629.83
125295406443,Savings
261982077986,987466.06
320628455483,Credit
261418401708,453747.66
278536805221,913909.85
897036601689,Savings
327340104293,Credit
231607479703,Credit
641898358070,648375.86
291980454314,206116.82
325932729289,Credit
306713250507,324240.41
235404835786,Savings
123508746122,547763.1
287426121994,Credit
102426901986,68390.4
244081874610,Savings
296891131822,471573.74
806511633767,Credit
333962259972,530377.05
830069171412,704516.49
154368748560,Checking
291004779783,Savings
466118839237,970065.88
274169035647,353854.36
138684385164,Checking
546708909534,123858.62
349910918877,419886.54
103950252300,Checking
246130139694,Checking
174412931536,Investment
140231199682,4667.4
283464571675,Investment
263004458295,Credit
218091300033,Savings
129358682516,271945.3
102583990328,93110.23
196796489225,116417.01
540738908577,358067.2
255803411719,760963.71
835477363067,467428.35
359844363823,Credit
707183159361,Credit
310232620588,508833.79
117074081687,791120.22
321454922634,312444.47
204303030201,Credit
311607361019,Checking
993577708011,945846.86
566163091582,Savings
303910446317,95015.5
168265496033,891434.2
182067153935,Credit
244704016681,280293.85
230378452312,Investment
804663621024,262134.9
315955917749,Savings
700267276850,643528.2
152257042158,953334.42
140615629352,Investment
329590844350,238007.29
115859627999,Investment
